GRID_CODE	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW
54085	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085	176.9442902	248.6650085
54086	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182	178.3086548	246.3224182
54087	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747	179.8055573	243.1709747
54088	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562	181.4681854	240.213562
54089	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418	182.8371582	238.1628418
54090	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238	183.0593567	238
54091	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613	183.0963287	238.0634613
54092	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354	182.6774445	239.300354
54092	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675	181.9100037	240.5160675
54093	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716	179.7429352	243.4614716
54094	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744	177.8692932	246.8006744
54095	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032	177.243576	248.9539032
54096	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828	181.1763916	247.6298828
